date,description,amount,category
2024-07-13,Store Sales,1723,Revenue
2024-07-13,Store Sales,1747,Revenue
2024-07-13,Store Sales,1365,Revenue
2024-07-14,Store Sales,1004,Revenue
2024-07-14,Store Sales,1647,Revenue
2024-07-14,Store Sales,489,Revenue
2024-07-14,Store Sales,914,Revenue
2024-07-15,Store Sales,921,Revenue
2024-07-15,Store Sales,1322,Revenue
2024-07-15,Store Sales,679,Revenue
2024-07-16,Store Sales,649,Revenue
2024-07-16,Store Sales,1264,Revenue
2024-07-16,Store Sales,1290,Revenue
2024-07-17,Store Sales,1428,Revenue
2024-07-17,Store Sales,879,Revenue
2024-07-17,Store Sales,859,Revenue
2024-07-18,Store Sales,793,Revenue
2024-07-18,Store Sales,1236,Revenue
2024-07-18,Store Sales,1165,Revenue
2024-07-19,Store Sales,1388,Revenue
2024-07-19,Store Sales,1210,Revenue
2024-07-19,Store Sales,363,Revenue
2024-07-20,Store Sales,1184,Revenue
2024-07-20,Store Sales,566,Revenue
2024-07-20,Store Sales,1190,Revenue
2024-07-20,Store Sales,1329,Revenue
2024-07-20,Special Promotion Sales,3090,Revenue
2024-07-21,Store Sales,1062,Revenue
2024-07-21,Store Sales,761,Revenue
2024-07-21,Store Sales,486,Revenue
2024-07-21,Store Sales,1102,Revenue
2024-07-22,Store Sales,1174,Revenue
2024-07-22,Store Sales,831,Revenue
2024-07-22,Store Sales,385,Revenue
2024-07-23,Store Sales,928,Revenue
2024-07-23,Store Sales,369,Revenue
2024-07-23,Store Sales,472,Revenue
2024-07-24,Store Sales,412,Revenue
2024-07-24,Store Sales,1006,Revenue
2024-07-24,Store Sales,486,Revenue
2024-07-25,Store Sales,379,Revenue
2024-07-25,Store Sales,998,Revenue
2024-07-25,Store Sales,1380,Revenue
2024-07-26,Store Sales,1086,Revenue
2024-07-26,Store Sales,607,Revenue
2024-07-26,Store Sales,1069,Revenue
2024-07-27,Store Sales,1864,Revenue
2024-07-27,Store Sales,1808,Revenue
2024-07-27,Store Sales,775,Revenue
2024-07-27,Store Sales,1001,Revenue
2024-07-28,Store Sales,1402,Revenue
2024-07-28,Store Sales,1385,Revenue
2024-07-28,Store Sales,1038,Revenue
2024-07-28,Store Sales,645,Revenue
2024-07-29,Store Sales,1149,Revenue
2024-07-29,Store Sales,1089,Revenue
2024-07-29,Store Sales,858,Revenue
2024-07-30,Store Sales,765,Revenue
2024-07-30,Store Sales,1094,Revenue
2024-07-30,Store Sales,411,Revenue
2024-07-31,Store Sales,872,Revenue
2024-07-31,Store Sales,646,Revenue
2024-07-31,Store Sales,648,Revenue
2024-08-01,Store Sales,1341,Revenue
2024-08-01,Store Sales,904,Revenue
2024-08-01,Store Sales,1442,Revenue
2024-08-01,Store Sales,1089,Revenue
2024-08-02,Store Sales,1122,Revenue
2024-08-02,Store Sales,1212,Revenue
2024-08-02,Store Sales,638,Revenue
2024-08-02,Store Sales,494,Revenue
2024-08-03,Store Sales,1368,Revenue
2024-08-03,Store Sales,2074,Revenue
2024-08-03,Store Sales,647,Revenue
2024-08-03,Store Sales,607,Revenue
2024-08-03,Store Sales,653,Revenue
2024-08-04,Store Sales,2000,Revenue
2024-08-04,Store Sales,900,Revenue
2024-08-04,Store Sales,1153,Revenue
2024-08-04,Store Sales,1779,Revenue
2024-08-04,Store Sales,1235,Revenue
2024-08-05,Store Sales,862,Revenue
2024-08-05,Store Sales,821,Revenue
2024-08-05,Store Sales,1531,Revenue
2024-08-05,Store Sales,1663,Revenue
2024-08-06,Store Sales,788,Revenue
2024-08-06,Store Sales,1132,Revenue
2024-08-06,Store Sales,1537,Revenue
2024-08-06,Store Sales,1258,Revenue
2024-08-06,Special Promotion Sales,3480,Revenue
2024-08-07,Store Sales,1668,Revenue
2024-08-07,Store Sales,1268,Revenue
2024-08-07,Store Sales,784,Revenue
2024-08-07,Store Sales,644,Revenue
2024-08-08,Store Sales,788,Revenue
2024-08-08,Store Sales,683,Revenue
2024-08-08,Store Sales,1131,Revenue
2024-08-08,Store Sales,641,Revenue
2024-08-09,Store Sales,1675,Revenue
2024-08-09,Store Sales,786,Revenue
2024-08-09,Store Sales,715,Revenue
2024-08-09,Store Sales,940,Revenue
2024-08-10,Store Sales,1335,Revenue
2024-08-10,Store Sales,1501,Revenue
2024-08-10,Store Sales,919,Revenue
2024-08-10,Store Sales,1179,Revenue
2024-08-10,Store Sales,1925,Revenue
2024-08-11,Store Sales,873,Revenue
2024-08-11,Store Sales,607,Revenue
2024-08-11,Store Sales,1654,Revenue
2024-08-11,Store Sales,1013,Revenue
2024-08-11,Store Sales,1692,Revenue
2024-08-11,Special Promotion Sales,1070,Revenue
2024-08-12,Store Sales,1278,Revenue
2024-08-12,Store Sales,1475,Revenue
2024-08-12,Store Sales,1314,Revenue
2024-08-12,Store Sales,1464,Revenue
2024-08-13,Store Sales,1317,Revenue
2024-08-13,Store Sales,894,Revenue
2024-08-13,Store Sales,523,Revenue
2024-08-13,Store Sales,1456,Revenue
2024-08-14,Store Sales,1468,Revenue
2024-08-14,Store Sales,1043,Revenue
2024-08-14,Store Sales,1493,Revenue
2024-08-14,Store Sales,1255,Revenue
2024-08-15,Store Sales,1085,Revenue
2024-08-15,Store Sales,937,Revenue
2024-08-15,Store Sales,651,Revenue
2024-08-15,Store Sales,806,Revenue
2024-08-16,Store Sales,515,Revenue
2024-08-16,Store Sales,855,Revenue
2024-08-16,Store Sales,572,Revenue
2024-08-16,Store Sales,459,Revenue
2024-08-17,Store Sales,1304,Revenue
2024-08-17,Store Sales,1503,Revenue
2024-08-17,Store Sales,1175,Revenue
2024-08-17,Store Sales,875,Revenue
2024-08-17,Store Sales,818,Revenue
2024-08-18,Store Sales,1066,Revenue
2024-08-18,Store Sales,1925,Revenue
2024-08-18,Store Sales,1539,Revenue
2024-08-18,Store Sales,1122,Revenue
2024-08-18,Store Sales,633,Revenue
2024-08-19,Store Sales,1352,Revenue
2024-08-19,Store Sales,890,Revenue
2024-08-19,Store Sales,1136,Revenue
2024-08-19,Store Sales,1052,Revenue
2024-08-20,Store Sales,1201,Revenue
2024-08-20,Store Sales,704,Revenue
2024-08-20,Store Sales,988,Revenue
2024-08-20,Store Sales,484,Revenue
2024-08-20,Special Promotion Sales,1268,Revenue
2024-08-21,Store Sales,1078,Revenue
2024-08-21,Store Sales,993,Revenue
2024-08-21,Store Sales,1531,Revenue
2024-08-21,Store Sales,768,Revenue
2024-08-22,Store Sales,434,Revenue
2024-08-22,Store Sales,1320,Revenue
2024-08-22,Store Sales,786,Revenue
2024-08-22,Store Sales,599,Revenue
2024-08-23,Store Sales,1528,Revenue
2024-08-23,Store Sales,1198,Revenue
2024-08-23,Store Sales,449,Revenue
2024-08-23,Store Sales,1304,Revenue
2024-08-24,Store Sales,798,Revenue
2024-08-24,Store Sales,1099,Revenue
2024-08-24,Store Sales,1208,Revenue
2024-08-24,Store Sales,1181,Revenue
2024-08-24,Store Sales,606,Revenue
2024-08-24,Special Promotion Sales,1100,Revenue
2024-08-25,Store Sales,704,Revenue
2024-08-25,Store Sales,1004,Revenue
2024-08-25,Store Sales,1346,Revenue
2024-08-25,Store Sales,1466,Revenue
2024-08-25,Store Sales,2182,Revenue
2024-08-25,Special Promotion Sales,2037,Revenue
2024-08-26,Store Sales,996,Revenue
2024-08-26,Store Sales,1157,Revenue
2024-08-26,Store Sales,1479,Revenue
2024-08-26,Store Sales,653,Revenue
2024-08-27,Store Sales,639,Revenue
2024-08-27,Store Sales,1612,Revenue
2024-08-27,Store Sales,1275,Revenue
2024-08-27,Store Sales,630,Revenue
2024-08-27,Special Promotion Sales,1149,Revenue
2024-08-28,Store Sales,1589,Revenue
2024-08-28,Store Sales,522,Revenue
2024-08-28,Store Sales,1227,Revenue
2024-08-28,Store Sales,974,Revenue
2024-08-29,Store Sales,1482,Revenue
2024-08-29,Store Sales,499,Revenue
2024-08-29,Store Sales,669,Revenue
2024-08-29,Store Sales,957,Revenue
2024-08-30,Store Sales,688,Revenue
2024-08-30,Store Sales,680,Revenue
2024-08-30,Store Sales,936,Revenue
2024-08-30,Store Sales,624,Revenue
2024-08-31,Store Sales,1454,Revenue
2024-08-31,Store Sales,951,Revenue
2024-08-31,Store Sales,1385,Revenue
2024-08-31,Store Sales,968,Revenue
2024-08-31,Store Sales,1639,Revenue
2024-08-31,Special Promotion Sales,3731,Revenue
2024-09-01,Store Sales,989,Revenue
2024-09-01,Store Sales,972,Revenue
2024-09-01,Store Sales,1285,Revenue
2024-09-02,Store Sales,300,Revenue
2024-09-02,Store Sales,746,Revenue
2024-09-02,Store Sales,396,Revenue
2024-09-03,Store Sales,860,Revenue
2024-09-03,Store Sales,782,Revenue
2024-09-03,Store Sales,1113,Revenue
2024-09-04,Store Sales,427,Revenue
2024-09-04,Store Sales,763,Revenue
2024-09-04,Store Sales,1127,Revenue
2024-09-05,Store Sales,961,Revenue
2024-09-05,Store Sales,470,Revenue
2024-09-05,Store Sales,1178,Revenue
2024-09-06,Store Sales,552,Revenue
2024-09-06,Store Sales,680,Revenue
2024-09-06,Store Sales,385,Revenue
2024-09-07,Store Sales,483,Revenue
2024-09-07,Store Sales,977,Revenue
2024-09-07,Store Sales,1254,Revenue
2024-09-08,Store Sales,458,Revenue
2024-09-08,Store Sales,1514,Revenue
2024-09-08,Store Sales,816,Revenue
2024-09-09,Store Sales,683,Revenue
2024-09-09,Store Sales,1161,Revenue
2024-09-09,Store Sales,550,Revenue
2024-09-10,Store Sales,623,Revenue
2024-09-10,Store Sales,1021,Revenue
2024-09-10,Store Sales,1015,Revenue
2024-09-11,Store Sales,605,Revenue
2024-09-11,Store Sales,1142,Revenue
2024-09-11,Store Sales,437,Revenue
2024-09-12,Store Sales,1022,Revenue
2024-09-12,Store Sales,688,Revenue
2024-09-12,Store Sales,539,Revenue
2024-09-13,Store Sales,700,Revenue
2024-09-13,Store Sales,448,Revenue
2024-09-13,Store Sales,438,Revenue
2024-09-13,Special Promotion Sales,3246,Revenue
2024-09-14,Store Sales,904,Revenue
2024-09-14,Store Sales,1185,Revenue
2024-09-14,Store Sales,1172,Revenue
2024-09-15,Store Sales,1183,Revenue
2024-09-15,Store Sales,1557,Revenue
2024-09-15,Store Sales,856,Revenue
2024-09-16,Store Sales,615,Revenue
2024-09-16,Store Sales,974,Revenue
2024-09-16,Store Sales,759,Revenue
2024-09-16,Special Promotion Sales,3813,Revenue
2024-09-17,Store Sales,494,Revenue
2024-09-17,Store Sales,1168,Revenue
2024-09-17,Store Sales,1169,Revenue
2024-09-18,Store Sales,655,Revenue
2024-09-18,Store Sales,438,Revenue
2024-09-18,Store Sales,822,Revenue
2024-09-19,Store Sales,915,Revenue
2024-09-19,Store Sales,1060,Revenue
2024-09-19,Store Sales,990,Revenue
2024-09-20,Store Sales,1053,Revenue
2024-09-20,Store Sales,1013,Revenue
2024-09-20,Store Sales,556,Revenue
2024-09-21,Store Sales,699,Revenue
2024-09-21,Store Sales,690,Revenue
2024-09-21,Store Sales,1509,Revenue
2024-09-22,Store Sales,1241,Revenue
2024-09-22,Store Sales,1245,Revenue
2024-09-22,Store Sales,1229,Revenue
2024-09-23,Store Sales,629,Revenue
2024-09-23,Store Sales,1095,Revenue
2024-09-23,Store Sales,1129,Revenue
2024-09-24,Store Sales,770,Revenue
2024-09-24,Store Sales,1012,Revenue
2024-09-24,Store Sales,400,Revenue
2024-09-25,Store Sales,316,Revenue
2024-09-25,Store Sales,860,Revenue
2024-09-25,Store Sales,584,Revenue
2024-09-26,Store Sales,1041,Revenue
2024-09-26,Store Sales,870,Revenue
2024-09-26,Store Sales,896,Revenue
2024-09-27,Store Sales,724,Revenue
2024-09-27,Store Sales,836,Revenue
2024-09-27,Store Sales,705,Revenue
2024-09-28,Store Sales,575,Revenue
2024-09-28,Store Sales,436,Revenue
2024-09-28,Store Sales,1394,Revenue
2024-09-29,Store Sales,707,Revenue
2024-09-29,Store Sales,742,Revenue
2024-09-29,Store Sales,794,Revenue
2024-09-30,Store Sales,540,Revenue
2024-09-30,Store Sales,1100,Revenue
2024-09-30,Store Sales,1011,Revenue
2024-10-01,Store Sales,572,Revenue
2024-10-01,Store Sales,1032,Revenue
2024-10-01,Store Sales,991,Revenue
2024-10-02,Store Sales,377,Revenue
2024-10-02,Store Sales,1086,Revenue
2024-10-02,Store Sales,1007,Revenue
2024-10-03,Store Sales,1051,Revenue
2024-10-03,Store Sales,466,Revenue
2024-10-03,Store Sales,927,Revenue
2024-10-04,Store Sales,696,Revenue
2024-10-04,Store Sales,807,Revenue
2024-10-04,Store Sales,1163,Revenue
2024-10-05,Store Sales,405,Revenue
2024-10-05,Store Sales,1062,Revenue
2024-10-05,Store Sales,1137,Revenue
2024-10-06,Store Sales,1090,Revenue
2024-10-06,Store Sales,442,Revenue
2024-10-06,Store Sales,495,Revenue
2024-10-07,Store Sales,316,Revenue
2024-10-07,Store Sales,760,Revenue
2024-10-07,Store Sales,902,Revenue
2024-10-08,Store Sales,662,Revenue
2024-10-08,Store Sales,918,Revenue
2024-10-08,Store Sales,1022,Revenue
2024-10-09,Store Sales,858,Revenue
2024-10-09,Store Sales,841,Revenue
2024-10-09,Store Sales,892,Revenue
2024-10-10,Store Sales,1090,Revenue
2024-10-10,Store Sales,1111,Revenue
2024-10-10,Store Sales,964,Revenue
2024-10-11,Store Sales,444,Revenue
2024-10-11,Store Sales,365,Revenue
2024-10-11,Store Sales,651,Revenue
2024-10-12,Store Sales,791,Revenue
2024-10-12,Store Sales,1297,Revenue
2024-10-12,Store Sales,760,Revenue
2024-10-13,Store Sales,767,Revenue
2024-10-13,Store Sales,1138,Revenue
2024-10-13,Store Sales,1090,Revenue
2024-10-14,Store Sales,1000,Revenue
2024-10-14,Store Sales,1060,Revenue
2024-10-14,Store Sales,744,Revenue
2024-10-15,Store Sales,589,Revenue
2024-10-15,Store Sales,477,Revenue
2024-10-15,Store Sales,1145,Revenue
2024-10-16,Store Sales,724,Revenue
2024-10-16,Store Sales,596,Revenue
2024-10-16,Store Sales,1065,Revenue
2024-10-17,Store Sales,1013,Revenue
2024-10-17,Store Sales,1179,Revenue
2024-10-17,Store Sales,691,Revenue
2024-10-18,Store Sales,857,Revenue
2024-10-18,Store Sales,991,Revenue
2024-10-18,Store Sales,1153,Revenue
2024-10-18,Special Promotion Sales,2245,Revenue
2024-10-19,Store Sales,731,Revenue
2024-10-19,Store Sales,456,Revenue
2024-10-19,Store Sales,1370,Revenue
2024-10-20,Store Sales,676,Revenue
2024-10-20,Store Sales,920,Revenue
2024-10-20,Store Sales,930,Revenue
