date,description,amount,category
2024-06-25,Target,-99.16,Shopping
2024-06-26,Concert Tickets,-103.05,Entertainment
2024-06-26,Khan Academy,-220.22,Education
2024-06-27,Lawn Service,-3087.64,Housing
2024-06-27,Vacation Rental,-182.1,Travel
2024-06-28,Sprouts,-175.58,Groceries
2024-06-28,Public Transit,-71.3,Transportation
2024-07-01,Safeway,-86.95,Groceries
2024-07-03,Wendy's,-53.59,Dining
2024-07-03,Hulu,-129.64,Entertainment
2024-07-07,Publix,-105.3,Groceries
2024-07-07,UnitedHealthcare,-323.74,Healthcare
2024-07-09,Sprouts,-126.93,Groceries
2024-07-09,Chick-fil-A,-33.83,Dining
2024-07-11,Ulta Beauty,-164.83,Shopping
2024-07-12,Applebee's,-57.53,Dining
2024-07-15,Apple TV+,-74.81,Entertainment
2024-07-16,Car Wash,-111.43,Transportation
2024-07-16,Chevron,-32.17,Transportation
2024-07-17,McDonald's,-50.88,Dining
2024-07-17,Subway,-26.3,Dining
2024-07-17,Furniture Rental,-3434.85,Housing
2024-07-18,In-N-Out Burger,-72.6,Dining
2024-07-18,Car Repair,-113.77,Transportation
2024-07-21,Travel Insurance,-1445.76,Travel
2024-07-22,Laboratory Services,-39.39,Healthcare
2024-07-22,Travel Agency,-711.16,Travel
2024-07-23,Netflix,-46.92,Entertainment
2024-07-23,Cigna,-253.96,Healthcare
2024-07-23,Mental Health Services,-371.11,Healthcare
2024-07-23,Resort Fees,-556.41,Travel
2024-07-25,Urgent Care,-89.38,Healthcare
2024-07-26,Aetna,-362.19,Healthcare
2024-07-27,Hulu,-42.49,Entertainment
2024-07-29,Rental Insurance,-2250.81,Housing
2024-07-29,Rite Aid,-133.82,Healthcare
2024-07-30,Costco,-110.1,Groceries
2024-07-30,Uber,-80.04,Transportation
2024-07-30,iCloud Storage,-12.42,Subscriptions
2024-08-01,Wendy's,-32.24,Dining
2024-08-03,Substack,-11.66,Subscriptions
2024-08-04,Food Lion,-141.98,Groceries
2024-08-05,Bowling Alley,-38.81,Entertainment
2024-08-05,United Airlines,-1356.35,Travel
2024-08-06,Kroger,-134.52,Groceries
2024-08-11,Chipotle,-55.13,Dining
2024-08-11,Five Guys,-57.27,Dining
2024-08-11,eBay,-173.42,Shopping
2024-08-11,Adobe Creative Cloud,-30.57,Subscriptions
2024-08-13,Spectrum,-200.46,Utilities
2024-08-14,ShopRite,-57.26,Groceries
2024-08-14,Applebee's,-37.76,Dining
2024-08-15,MasterClass,-794.75,Education
2024-08-16,Health Insurance,-380.34,Healthcare
2024-08-17,BP,-149.03,Transportation
2024-08-17,Cigna,-275.3,Healthcare
2024-08-18,Local Restaurant,-17.72,Dining
2024-08-18,Lyft,-102.21,Transportation
2024-08-19,Airline Tickets,-225.09,Transportation
2024-08-20,ShopRite,-93.08,Groceries
2024-08-22,Spotify,-147.26,Entertainment
2024-08-22,Udemy,-710.15,Education
2024-08-24,Rite Aid,-237.96,Healthcare
2024-08-25,Applebee's,-56.39,Dining
2024-08-25,Travel Insurance,-312.09,Travel
2024-08-28,IKEA,-108.7,Shopping
2024-08-31,Microsoft 365,-37.76,Subscriptions
2024-09-01,Midas,-131.03,Transportation
2024-09-01,Physical Therapy,-147.49,Healthcare
2024-09-01,United Airlines,-1364.03,Travel
2024-09-03,Resort Fees,-619.36,Travel
2024-09-04,Kroger,-122.15,Groceries
2024-09-04,Southwest Airlines,-1824.89,Travel
2024-09-08,Apple Store,-118.97,Shopping
2024-09-09,Whole Foods,-155.33,Groceries
2024-09-10,Coursera,-785.78,Education
2024-09-11,Audible,-12.28,Subscriptions
2024-09-14,Macy's,-61.25,Shopping
2024-09-15,Kindle Unlimited,-24.74,Subscriptions
2024-09-15,Substack,-33.22,Subscriptions
2024-09-16,Nordstrom,-232.01,Shopping
2024-09-16,HBO Max,-10.75,Entertainment
2024-09-17,Panda Express,-29.88,Dining
2024-09-18,Car Wash,-183.35,Transportation
2024-09-22,Safeway,-89.6,Groceries
2024-09-26,Amazon,-10.39,Shopping
2024-09-27,Amtrak,-136.57,Transportation
2024-09-27,Moving Service,-1396.03,Housing
2024-09-30,Apple Music,-13.0,Entertainment
2024-09-30,Home Warranty,-2399.39,Housing
2024-09-30,Pest Control,-1537.3,Housing
2024-09-30,Coursera,-607.68,Education
2024-10-01,McDonald's,-52.85,Dining
2024-10-04,Hulu,-144.04,Entertainment
2024-10-04,edX,-209.28,Education
2024-10-05,Vision Care,-134.54,Healthcare
2024-10-06,Bed Bath & Beyond,-22.09,Shopping
2024-10-06,Security Deposit,-2139.46,Housing
2024-10-07,Local Restaurant,-35.31,Dining
2024-10-07,CVS,-470.35,Healthcare
2024-10-08,Save-A-Lot,-72.71,Groceries
2024-10-09,Albertsons,-36.99,Groceries
2024-10-09,Regal Cinemas,-64.81,Entertainment
2024-10-12,Applebee's,-56.39,Dining
2024-10-14,Paramount+,-116.3,Entertainment
2024-10-15,Whole Foods,-50.06,Groceries
2024-10-15,Nordstrom,-207.52,Shopping
2024-10-15,Old Navy,-58.03,Shopping
2024-10-15,Microsoft 365,-24.48,Subscriptions
2024-10-16,Gap,-212.69,Shopping
2024-10-16,Rent Payment,-3295.74,Housing
2024-10-17,Exxon,-133.13,Transportation
2024-10-17,Phone Bill,-275.65,Utilities
2024-10-19,Albertsons,-93.49,Groceries
2024-10-19,Dental Care,-486.46,Healthcare
2024-10-19,CVS,-28.43,Healthcare
2024-10-19,Delta Airlines,-396.66,Travel
2024-10-22,Pearson,-795.78,Education
2024-10-23,Macy's,-187.58,Shopping
2024-10-23,Waste Management,-251.99,Utilities
2024-10-24,Publix,-94.92,Groceries
2024-10-24,Trader Joe's,-84.89,Groceries
2024-10-24,TJ Maxx,-114.13,Shopping
2024-10-24,Target,-218.93,Shopping
2024-10-25,Regal Cinemas,-128.34,Entertainment
2024-10-25,Vision Care,-309.03,Healthcare
2024-10-26,NordVPN,-10.86,Subscriptions
2024-10-31,Taxi Service,-85.24,Transportation
2024-10-31,Amtrak,-206.2,Transportation
2024-10-31,Apartment Management,-3008.92,Housing
2024-10-31,UnitedHealthcare,-331.37,Healthcare
2024-11-01,Netflix,-72.91,Entertainment
2024-11-04,Albertsons,-149.67,Groceries
2024-11-04,NordVPN,-43.04,Subscriptions
2024-11-04,Kindle Unlimited,-21.11,Subscriptions
2024-11-05,Parking,-106.45,Transportation
2024-11-05,Kaiser Permanente,-112.51,Healthcare
2024-11-06,Hertz,-105.92,Transportation
2024-11-08,Wayfair,-40.21,Shopping
2024-11-11,Olive Garden,-48.52,Dining
2024-11-11,Skillshare,-617.98,Education
2024-11-14,Save-A-Lot,-48.75,Groceries
2024-11-17,Burger King,-26.41,Dining
2024-11-20,Taxi Service,-106.38,Transportation
2024-11-21,Coursera,-547.69,Education
2024-11-26,Whole Foods,-93.77,Groceries
2024-11-26,Etsy,-184.01,Shopping
2024-11-26,Moving Service,-1628.19,Housing
2024-11-28,Panda Express,-68.99,Dining
2024-11-28,Gap,-214.1,Shopping
2024-11-29,Safeway,-81.0,Groceries
2024-11-30,Wayfair,-238.57,Shopping
2024-12-03,Tuition Payment,-284.93,Education
2024-12-04,Meijer,-108.94,Groceries
2024-12-07,Sprouts,-98.79,Groceries
2024-12-08,Steam,-38.95,Entertainment
2024-12-08,AT&T,-102.72,Utilities
2024-12-09,Car Repair,-30.15,Transportation
2024-12-09,Rent Payment,-3321.91,Housing
2024-12-10,Dental Care,-138.9,Healthcare
2024-12-10,Student Loans,-944.39,Education
2024-12-11,Cox Communications,-258.3,Utilities
2024-12-12,PlayStation Plus,-29.41,Subscriptions
2024-12-13,Panera Bread,-66.71,Dining
2024-12-15,McDonald's,-40.32,Dining
2024-12-15,Pep Boys,-39.96,Transportation
2024-12-16,Phone Bill,-226.73,Utilities
2024-12-18,Airline Tickets,-58.87,Transportation
2024-12-18,Blue Cross,-401.07,Healthcare
2024-12-19,Kroger,-196.07,Groceries
2024-12-19,Dish Network,-138.29,Utilities
2024-12-20,Cleaning Service,-1793.28,Housing
2024-12-21,Ticketmaster,-75.29,Entertainment
2024-12-21,Apple TV+,-13.07,Entertainment
2024-12-22,Chipotle,-11.35,Dining
2024-12-23,Spotify,-39.28,Entertainment
2024-12-23,Peacock,-55.73,Entertainment
2024-12-23,edX,-148.7,Education
2024-12-24,NordVPN,-12.01,Subscriptions
2024-12-24,United Airlines,-1747.74,Travel
2024-12-26,Burger King,-11.38,Dining
2024-12-27,Local Restaurant,-51.87,Dining
2024-12-27,Rental Insurance,-1199.25,Housing
2024-12-27,Mental Health Services,-211.55,Healthcare
2024-12-28,H-E-B,-30.12,Groceries
2024-12-29,Whole Foods,-19.15,Groceries
2024-12-29,Health Insurance,-486.18,Healthcare
2024-12-29,Chegg,-340.33,Education
2024-12-30,Hobby Lobby,-18.63,Shopping
2024-12-30,Exxon,-249.55,Transportation
2025-01-04,Michaels,-282.91,Shopping
2025-01-04,United Airlines,-767.82,Travel
2025-01-06,Costco,-85.16,Groceries
2025-01-06,Panda Express,-53.1,Dining
2025-01-07,Subway,-42.89,Dining
2025-01-07,edX,-139.68,Education
2025-01-08,Trader Joe's,-140.77,Groceries
2025-01-08,School Supplies,-702.36,Education
2025-01-10,Save-A-Lot,-66.62,Groceries
2025-01-11,edX,-136.08,Education
2025-01-12,McDonald's,-58.74,Dining
2025-01-13,ShopRite,-148.27,Groceries
2025-01-13,Steam,-73.02,Entertainment
2025-01-13,Furniture Rental,-2167.11,Housing
2025-01-13,Doctor's Office,-490.34,Healthcare
2025-01-14,Gas Bill,-293.11,Utilities
2025-01-14,Rent Payment,-1119.08,Housing
2025-01-15,Starbucks,-66.38,Dining
2025-01-16,Movie Theater,-145.07,Entertainment
2025-01-16,Moving Service,-1733.08,Housing
2025-01-17,Dunkin' Donuts,-70.22,Dining
2025-01-17,AT&T,-259.79,Utilities
2025-01-17,College Board,-171.18,Education
2025-01-18,Wayfair,-114.08,Shopping
2025-01-19,Panera Bread,-71.0,Dining
2025-01-19,Midas,-164.77,Transportation
2025-01-19,Cigna,-296.1,Healthcare
2025-01-20,Apple Store,-99.7,Shopping
2025-01-20,Waste Management,-228.7,Utilities
2025-01-21,Panda Express,-27.83,Dining
2025-01-22,Wall Street Journal,-33.27,Subscriptions
2025-01-23,Sprouts,-130.6,Groceries
2025-01-23,Kohl's,-168.29,Shopping
2025-01-24,Pizza Hut,-64.7,Dining
2025-01-24,Newegg,-82.74,Shopping
2025-01-24,McGraw-Hill,-993.65,Education
2025-01-26,H-E-B,-163.81,Groceries
2025-01-26,Coursera,-888.14,Education
2025-01-27,Verizon,-175.0,Utilities
2025-01-27,CVS,-300.6,Healthcare
2025-01-30,Food Lion,-17.01,Groceries
2025-02-01,Pizza Hut,-17.28,Dining
2025-02-03,MasterClass,-255.04,Education
2025-02-03,Airbnb,-1199.59,Travel
2025-02-04,Cox Communications,-238.92,Utilities
2025-02-06,Meijer,-130.05,Groceries
2025-02-07,Walgreens,-287.99,Healthcare
2025-02-08,ShopRite,-60.62,Groceries
2025-02-08,MasterClass,-450.91,Education
2025-02-10,Trader Joe's,-166.76,Groceries
2025-02-10,Etsy,-163.45,Shopping
2025-02-10,Laboratory Services,-86.24,Healthcare
2025-02-11,Costco,-74.42,Groceries
2025-02-11,Security Deposit,-2559.7,Housing
2025-02-12,Blue Cross,-303.96,Healthcare
2025-02-15,Parking,-174.15,Transportation
2025-02-16,Save-A-Lot,-180.92,Groceries
2025-02-16,Kroger,-50.1,Groceries
2025-02-17,Albertsons,-123.88,Groceries
2025-02-17,Waste Management,-160.98,Utilities
2025-02-17,Wall Street Journal,-15.87,Subscriptions
2025-02-18,Pizza Hut,-10.48,Dining
2025-02-20,Trader Joe's,-66.66,Groceries
2025-02-20,T-Mobile,-87.81,Utilities
2025-02-22,Food Lion,-64.94,Groceries
2025-02-23,Wendy's,-9.35,Dining
2025-02-23,Local Restaurant,-8.0,Dining
2025-02-23,Etsy,-127.86,Shopping
2025-02-23,Ulta Beauty,-233.46,Shopping
2025-02-23,Parking,-206.65,Transportation
2025-02-23,Textbooks,-251.26,Education
2025-02-24,Airline Tickets,-154.99,Transportation
2025-02-25,Apartment Management,-954.04,Housing
2025-02-25,Grammarly,-20.75,Subscriptions
2025-02-26,Moving Service,-2715.37,Housing
2025-02-26,LastPass,-24.77,Subscriptions
2025-02-27,Safeway,-37.07,Groceries
2025-02-27,Starbucks,-15.99,Dining
2025-02-27,Cigna,-437.33,Healthcare
2025-03-01,PlayStation Plus,-44.04,Subscriptions
2025-03-02,Safeway,-38.81,Groceries
2025-03-03,Best Buy,-31.06,Shopping
2025-03-03,Enterprise Rent-A-Car,-172.42,Transportation
2025-03-04,Burger King,-74.62,Dining
2025-03-06,Delta Airlines,-497.03,Travel
2025-03-07,Starbucks,-59.55,Dining
2025-03-08,Ticketmaster,-31.18,Entertainment
2025-03-08,Spotify,-115.81,Entertainment
2025-03-10,Newegg,-225.31,Shopping
2025-03-10,Lowe's,-98.1,Shopping
2025-03-10,Apple Music,-103.67,Entertainment
2025-03-11,Pizza Hut,-52.07,Dining
2025-03-11,Pharmacy,-288.54,Healthcare
2025-03-12,Home Warranty,-3316.18,Housing
2025-03-12,Textbooks,-863.39,Education
2025-03-12,Patreon,-36.85,Subscriptions
2025-03-14,Newegg,-106.53,Shopping
2025-03-14,Xfinity,-190.79,Utilities
2025-03-14,Security Deposit,-2219.84,Housing
2025-03-15,Chevron,-180.68,Transportation
2025-03-16,Educational Software,-271.37,Education
2025-03-18,Cigna,-176.29,Healthcare
2025-03-19,Grammarly,-23.1,Subscriptions
2025-03-24,Physical Therapy,-102.6,Healthcare
2025-03-25,Waste Management,-264.1,Utilities
2025-03-25,Dropbox,-20.11,Subscriptions
2025-03-26,Apple TV+,-136.01,Entertainment
2025-04-01,Old Navy,-54.84,Shopping
2025-04-01,Furniture Rental,-1890.17,Housing
2025-04-02,H-E-B,-154.41,Groceries
2025-04-02,iCloud Storage,-36.28,Subscriptions
2025-04-02,Kayak,-1602.15,Travel
2025-04-04,Newegg,-62.31,Shopping
2025-04-07,Patreon,-46.78,Subscriptions
2025-04-09,Whole Foods,-76.71,Groceries
2025-04-09,Expedia,-245.81,Travel
2025-04-10,Olive Garden,-26.42,Dining
2025-04-10,Concert Tickets,-71.62,Entertainment
2025-04-10,Amazon Prime,-95.3,Entertainment
2025-04-11,Sephora,-219.73,Shopping
2025-04-11,Movie Theater,-47.4,Entertainment
2025-04-12,Sprouts,-151.0,Groceries
2025-04-11,Transfer to Savings,-0.0,Savings
2025-03-25,Client Payment - InnovationLabs - Graphic Design,1510,Income
2024-06-11,Client Payment - StartupX - App Development,2107,Income
2024-11-29,Client Payment - DesignCorp - Website Development,7150,Income
2024-10-04,Client Payment - DesignCorp - Content Creation,830,Income
2024-09-20,Client Payment - LocalBusiness - UX/UI Design,829,Income
2024-07-19,Client Payment - MediaGroup - App Development,3801,Income
2025-02-16,Client Payment - LocalBusiness - Content Creation,991,Income
2025-03-23,Client Payment - WebServices - Content Creation,1349,Income
2025-03-26,Client Payment - TechSolutions - UX/UI Design,603,Income
2025-01-13,Client Payment - SmallBizNetwork - Website Development,2490,Income
2024-08-01,Client Payment - SmallBizNetwork - App Development,7570,Income
2024-11-13,Client Payment - DesignCorp - Content Creation,593,Income
2025-02-13,Client Payment - WebServices - UX/UI Design,1874,Income
2024-07-15,Client Payment - InnovationLabs - Website Development,5351,Income
2024-07-06,Client Payment - LocalBusiness - Content Creation,1022,Income
2024-06-09,Client Payment - CreativeAgency - Graphic Design,617,Income
2024-05-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-05-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-05-01,Website Hosting,-25,Business Expenses
2024-05-01,Professional Association Membership,-193.04201211393686,Business Expenses
2024-05-01,Business Insurance,-171.08889912990702,Business Expenses
2024-05-01,Coworking Space Membership,-299,Business Expenses
2024-05-01,Office Supplies,-88.08653567180181,Business Expenses
2024-05-01,Professional Development Course,-820.1136305655974,Education
2024-05-01,Networking Event,-17.068262270164947,Business Expenses
2024-05-01,Equipment Purchase,-1416.1578614620173,Business Expenses
2024-06-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-06-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-06-01,Website Hosting,-25,Business Expenses
2024-06-01,Coworking Space Membership,-299,Business Expenses
2024-07-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-07-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-07-01,Website Hosting,-25,Business Expenses
2024-07-01,Coworking Space Membership,-299,Business Expenses
2024-08-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-08-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-08-01,Website Hosting,-25,Business Expenses
2024-08-01,Professional Association Membership,-219.30017023170737,Business Expenses
2024-08-01,Business Insurance,-179.66062556061465,Business Expenses
2024-08-01,Coworking Space Membership,-299,Business Expenses
2024-08-01,Office Supplies,-79.64423586134815,Business Expenses
2024-08-01,Professional Development Course,-1018.353125491588,Education
2024-08-01,Networking Event,-23.237155770777257,Business Expenses
2024-08-01,Equipment Purchase,-1714.9679320098248,Business Expenses
2024-09-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-09-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-09-01,Website Hosting,-25,Business Expenses
2024-09-01,Coworking Space Membership,-299,Business Expenses
2024-10-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-10-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-10-01,Website Hosting,-25,Business Expenses
2024-10-01,Coworking Space Membership,-299,Business Expenses
2024-11-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-11-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-11-01,Website Hosting,-25,Business Expenses
2024-11-01,Professional Association Membership,-231.84307212701586,Business Expenses
2024-11-01,Business Insurance,-126.56137048815894,Business Expenses
2024-11-01,Coworking Space Membership,-299,Business Expenses
2024-11-01,Office Supplies,-82.8901992832771,Business Expenses
2024-11-01,Professional Development Course,-848.1552839053361,Education
2024-11-01,Networking Event,-22.995924453334954,Business Expenses
2024-11-01,Equipment Purchase,-1583.7346765627178,Business Expenses
2024-12-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2024-12-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2024-12-01,Website Hosting,-25,Business Expenses
2024-12-01,Coworking Space Membership,-299,Business Expenses
2025-01-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2025-01-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2025-01-01,Website Hosting,-25,Business Expenses
2025-01-01,Coworking Space Membership,-299,Business Expenses
2025-02-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2025-02-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2025-02-01,Website Hosting,-25,Business Expenses
2025-02-01,Professional Association Membership,-219.8924493222008,Business Expenses
2025-02-01,Business Insurance,-169.3284626235968,Business Expenses
2025-02-01,Coworking Space Membership,-299,Business Expenses
2025-02-01,Office Supplies,-73.60341180946999,Business Expenses
2025-02-01,Professional Development Course,-888.5774125152284,Education
2025-02-01,Networking Event,-22.988063664267592,Business Expenses
2025-02-01,Equipment Purchase,-1424.0133246676282,Business Expenses
2025-03-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2025-03-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2025-03-01,Website Hosting,-25,Business Expenses
2025-03-01,Coworking Space Membership,-299,Business Expenses
2025-04-01,Software Subscription - Adobe Creative Cloud,-52.99,Business Expenses
2025-04-01,Software Subscription - Microsoft 365,-12.99,Business Expenses
2025-04-01,Website Hosting,-25,Business Expenses
2025-04-01,Coworking Space Membership,-299,Business Expenses
2024-04-15,Quarterly Estimated Tax Payment,-3529,Business Expenses
2024-06-15,Quarterly Estimated Tax Payment,-2026,Business Expenses
2024-09-15,Quarterly Estimated Tax Payment,-3646,Business Expenses
2025-01-15,Quarterly Estimated Tax Payment,-2120,Business Expenses
