date,description,amount,category
2024-10-17,Travel Agency,-286.34,Travel
2024-10-18,Marshalls,-236.21,Shopping
2024-10-18,Comcast,-57.34,Utilities
2024-10-18,Travelocity,-188.47,Travel
2024-10-18,Betterment,-185.17,Investments
2024-10-19,Starbucks,-26.32,Dining
2024-10-19,Ulta Beauty,-40.75,Shopping
2024-10-20,Panera Bread,-69.31,Dining
2024-10-20,PlayStation Plus,-8.71,Subscriptions
2024-10-20,New York Times,-9.51,Subscriptions
2024-10-21,Gap,-264.79,Shopping
2024-10-21,Expedia,-415.12,Travel
2024-10-21,Vacation Rental,-1236.09,Travel
2024-10-22,Subway,-49.75,Dining
2024-10-22,Five Guys,-62.87,Dining
2024-10-22,Vacation Rental,-1909.74,Travel
2024-10-22,American Airlines,-1513.33,Travel
2024-10-23,Uber,-130.84,Transportation
2024-10-23,Vacation Rental,-154.95,Travel
2024-10-24,Home Depot,-230.8,Shopping
2024-10-24,Exxon,-66.92,Transportation
2024-10-24,Robinhood,-1483.52,Investments
2024-10-25,Kayak,-1483.23,Travel
2024-10-25,401(k) Contribution,-321.27,Investments
2024-10-26,Bowling Alley,-27.7,Entertainment
2024-10-26,Tidal,-132.28,Entertainment
2024-10-26,Steam,-102.11,Entertainment
2024-10-27,Pizza Hut,-66.14,Dining
2024-10-27,Regal Cinemas,-130.28,Entertainment
2024-10-28,Public Transit,-167.32,Transportation
2024-10-28,Investment Contribution,-1246.17,Investments
2024-10-29,United Airlines,-412.63,Travel
2024-10-29,TD Ameritrade,-213.16,Investments
2024-10-30,Costco,-138.53,Groceries
2024-10-30,Starbucks,-43.37,Dining
2024-10-30,Marshalls,-121.27,Shopping
2024-10-30,Morgan Stanley,-1412.22,Investments
2024-11-03,Local Restaurant,-37.07,Dining
2024-11-03,Lawn Service,-1556.88,Housing
2024-11-03,ETF Purchase,-1288.93,Investments
2024-11-04,Travel Insurance,-1230.4,Travel
2024-11-05,Kayak,-172.79,Travel
2024-11-06,IKEA,-112.42,Shopping
2024-11-06,Adidas,-58.03,Fitness
2024-11-06,Airbnb,-266.97,Travel
2024-11-07,Macy's,-69.22,Shopping
2024-11-07,Lowe's,-186.61,Shopping
2024-11-07,Water Service,-264.65,Utilities
2024-11-07,Home Warranty,-2742.31,Housing
2024-11-07,Resort Fees,-220.8,Travel
2024-11-08,YouTube Premium,-147.22,Entertainment
2024-11-09,Amtrak,-111.81,Transportation
2024-11-10,Meijer,-183.39,Groceries
2024-11-10,Walmart,-260.34,Shopping
2024-11-11,Target,-183.24,Shopping
2024-11-11,T-Mobile,-299.73,Utilities
2024-11-11,Cruise Line,-282.07,Travel
2024-11-11,IRA Contribution,-974.49,Investments
2024-11-12,AutoZone,-106.31,Transportation
2024-11-13,Subway,-63.07,Dining
2024-11-13,Paramount+,-20.54,Entertainment
2024-11-14,Five Guys,-69.91,Dining
2024-11-14,Etsy,-218.6,Shopping
2024-11-14,Kayak,-1638.38,Travel
2024-11-14,Hilton,-655.67,Travel
2024-11-14,VRBO,-1442.87,Travel
2024-11-14,Investment Contribution,-696.3,Investments
2024-11-16,Pizza Hut,-24.4,Dining
2024-11-16,Wayfair,-117.45,Shopping
2024-11-16,Apple TV+,-47.16,Entertainment
2024-11-16,Audible,-49.85,Subscriptions
2024-11-16,Stock Purchase,-1425.49,Investments
2024-11-17,Olive Garden,-18.43,Dining
2024-11-17,Spotify,-72.58,Entertainment
2024-11-18,Ticketmaster,-121.13,Entertainment
2024-11-19,Marriott,-1944.8,Travel
2024-11-20,Taco Bell,-47.7,Dining
2024-11-20,Expedia,-1423.44,Travel
2024-11-20,ETF Purchase,-144.04,Investments
2024-11-21,Domino's Pizza,-34.96,Dining
2024-11-21,Apple TV+,-85.98,Entertainment
2024-11-22,Pizza Hut,-55.11,Dining
2024-11-22,VRBO,-1038.07,Travel
2024-11-22,Kayak,-1633.22,Travel
2024-11-22,Fidelity,-528.05,Investments
2024-11-23,H-E-B,-168.07,Groceries
2024-11-23,Applebee's,-53.44,Dining
2024-11-23,Uber,-246.59,Transportation
2024-11-23,Kindle Unlimited,-26.77,Subscriptions
2024-11-23,American Airlines,-1830.45,Travel
2024-11-24,Chipotle,-56.59,Dining
2024-11-25,Kroger,-163.01,Groceries
2024-11-25,Starbucks,-10.47,Dining
2024-11-26,AMC Theaters,-125.53,Entertainment
2024-11-26,Chevron,-211.35,Transportation
2024-11-28,Furniture Rental,-1763.88,Housing
2024-11-28,ETF Purchase,-1461.45,Investments
2024-11-29,Disney+,-45.35,Entertainment
2024-11-29,TD Ameritrade,-272.07,Investments
2024-11-30,Wegmans,-97.7,Groceries
2024-11-30,Chick-fil-A,-19.31,Dining
2024-11-30,LastPass,-17.82,Subscriptions
2024-11-30,Airbnb,-725.08,Travel
2024-12-01,IKEA,-31.02,Shopping
2024-12-01,Investment Contribution,-1203.13,Investments
2024-12-03,Movie Theater,-59.31,Entertainment
2024-12-03,Fidelity,-1987.83,Investments
2024-12-05,ShopRite,-171.1,Groceries
2024-12-05,Local Restaurant,-42.7,Dining
2024-12-05,BP,-29.29,Transportation
2024-12-06,Aldi,-152.27,Groceries
2024-12-06,Stock Purchase,-1961.48,Investments
2024-12-07,Amazon,-115.02,Shopping
2024-12-09,McDonald's,-32.41,Dining
2024-12-10,Local Restaurant,-32.02,Dining
2024-12-10,Nordstrom,-233.17,Shopping
2024-12-11,Lawn Service,-2234.98,Housing
2024-12-12,Bed Bath & Beyond,-179.65,Shopping
2024-12-12,American Airlines,-1629.09,Travel
2024-12-12,United Airlines,-252.54,Travel
2024-12-12,ETF Purchase,-1778.12,Investments
2024-12-13,KFC,-12.13,Dining
2024-12-13,Adobe Creative Cloud,-46.28,Subscriptions
2024-12-13,401(k) Contribution,-1097.61,Investments
2024-12-16,Sephora,-18.51,Shopping
2024-12-17,Amazon,-268.71,Shopping
2024-12-17,Dave & Buster's,-12.75,Entertainment
2024-12-17,LA Fitness,-158.67,Fitness
2024-12-18,Food Lion,-165.58,Groceries
2024-12-18,Save-A-Lot,-165.17,Groceries
2024-12-18,Target,-286.22,Shopping
2024-12-19,Wendy's,-27.93,Dining
2024-12-19,Dunkin' Donuts,-54.67,Dining
2024-12-20,Panera Bread,-9.57,Dining
2024-12-20,401(k) Contribution,-518.98,Investments
2024-12-23,Stock Purchase,-597.25,Investments
2024-12-24,Marshalls,-145.56,Shopping
2024-12-24,Google One,-26.06,Subscriptions
2024-12-24,Vacation Rental,-1402.3,Travel
2024-12-24,Fidelity,-1816.08,Investments
2024-12-25,Home Depot,-173.35,Shopping
2024-12-25,Apple Music,-120.96,Entertainment
2024-12-25,Amazon Prime,-25.85,Subscriptions
2024-12-25,Marriott,-1967.51,Travel
2024-12-26,Applebee's,-27.86,Dining
2024-12-26,Nordstrom,-240.16,Shopping
2024-12-26,Wall Street Journal,-8.99,Subscriptions
2024-12-26,Travel Agency,-786.22,Travel
2024-12-27,Lululemon,-174.67,Fitness
2024-12-30,Robinhood,-318.66,Investments
2024-12-31,Five Guys,-42.0,Dining
2024-12-31,In-N-Out Burger,-19.25,Dining
2024-12-31,Mortgage,-3265.18,Housing
2025-01-01,Pizza Hut,-50.71,Dining
2025-01-01,Chipotle,-61.9,Dining
2025-01-01,Michaels,-178.15,Shopping
2025-01-02,Subway,-61.12,Dining
2025-01-02,Booking.com,-1365.41,Travel
2025-01-03,Sephora,-54.21,Shopping
2025-01-03,Sephora,-155.22,Shopping
2025-01-03,Avis,-105.72,Transportation
2025-01-03,Internet Provider,-172.12,Utilities
2025-01-04,Tidal,-59.04,Entertainment
2025-01-06,Macy's,-49.03,Shopping
2025-01-06,Robinhood,-341.59,Investments
2025-01-08,Kohl's,-239.3,Shopping
2025-01-08,Kohl's,-237.5,Shopping
2025-01-08,BP,-197.25,Transportation
2025-01-09,Disney+,-76.73,Entertainment
2025-01-09,Delta Airlines,-623.58,Travel
2025-01-09,401(k) Contribution,-729.45,Investments
2025-01-10,Live Nation,-51.22,Entertainment
2025-01-10,Exxon,-97.29,Transportation
2025-01-11,Movie Theater,-13.84,Entertainment
2025-01-12,Costco,-174.37,Groceries
2025-01-12,Cruise Line,-1135.79,Travel
2025-01-13,Five Guys,-20.64,Dining
2025-01-13,IKEA,-86.05,Shopping
2025-01-14,Old Navy,-226.28,Shopping
2025-01-14,Wealthfront,-1386.12,Investments
2025-01-15,Newegg,-200.17,Shopping
2025-01-15,Delta Airlines,-1508.53,Travel
2025-01-16,Jiffy Lube,-235.26,Transportation
2025-01-16,Peloton,-159.44,Fitness
2025-01-17,Tidal,-121.12,Entertainment
2025-01-18,Apple Music,-13.55,Entertainment
2025-01-19,Sephora,-203.91,Shopping
2025-01-19,Chevron,-155.75,Transportation
2025-01-19,Rent Payment,-1908.94,Housing
2025-01-20,Chick-fil-A,-25.8,Dining
2025-01-20,Local Restaurant,-17.58,Dining
2025-01-20,Panda Express,-44.38,Dining
2025-01-20,Acorns,-1324.75,Investments
2025-01-21,Wendy's,-69.28,Dining
2025-01-22,Newegg,-102.33,Shopping
2025-01-23,Airline Tickets,-202.83,Transportation
2025-01-24,Apartment Management,-1862.38,Housing
2025-01-25,Chipotle,-26.85,Dining
2025-01-25,Amazon,-96.52,Shopping
2025-01-25,Apple TV+,-136.87,Entertainment
2025-01-25,Public Transit,-160.79,Transportation
2025-01-25,Hilton,-202.36,Travel
2025-01-26,Dropbox,-35.99,Subscriptions
2025-01-27,Hilton,-1322.57,Travel
2025-01-27,Acorns,-161.12,Investments
2025-01-28,Panera Bread,-67.44,Dining
2025-01-28,E*TRADE,-266.82,Investments
2025-01-29,Concert Tickets,-84.19,Entertainment
2025-01-29,Car Wash,-53.91,Transportation
2025-01-29,TD Ameritrade,-476.7,Investments
2025-01-30,McDonald's,-66.25,Dining
2025-01-30,Wall Street Journal,-39.06,Subscriptions
2025-01-31,In-N-Out Burger,-24.27,Dining
2025-01-31,Etsy,-176.97,Shopping
2025-01-31,Booking.com,-1096.02,Travel
2025-02-01,Food Lion,-49.82,Groceries
2025-02-01,Car Wash,-136.12,Transportation
2025-02-01,Cruise Line,-1493.99,Travel
2025-02-01,Kayak,-1694.92,Travel
2025-02-02,Hotels.com,-920.71,Travel
2025-02-02,Charles Schwab,-1951.18,Investments
2025-02-03,Retirement Contribution,-1348.44,Investments
2025-02-05,Starbucks,-49.84,Dining
2025-02-05,Marshalls,-262.74,Shopping
2025-02-05,Regal Cinemas,-22.31,Entertainment
2025-02-07,Dunkin' Donuts,-46.24,Dining
2025-02-07,Mutual Fund,-1412.97,Investments
2025-02-08,Macy's,-268.56,Shopping
2025-02-08,Verizon,-248.21,Utilities
2025-02-08,American Airlines,-627.24,Travel
2025-02-09,Lowe's,-142.0,Shopping
2025-02-09,Spotify,-111.4,Entertainment
2025-02-10,Domino's Pizza,-66.22,Dining
2025-02-11,Bed Bath & Beyond,-184.27,Shopping
2025-02-12,McDonald's,-66.49,Dining
2025-02-12,Bed Bath & Beyond,-206.24,Shopping
2025-02-13,Exxon,-130.97,Transportation
2025-02-13,VRBO,-1046.9,Travel
2025-02-13,Wealthfront,-831.82,Investments
2025-02-14,Hotels.com,-389.23,Travel
2025-02-15,Shell,-135.81,Transportation
2025-02-16,Wayfair,-275.93,Shopping
2025-02-16,Rent Payment,-2370.23,Housing
2025-02-17,LastPass,-38.93,Subscriptions
2025-02-17,Morgan Stanley,-1922.44,Investments
2025-02-18,Dropbox,-8.26,Subscriptions
2025-02-19,Robinhood,-961.49,Investments
2025-02-20,eBay,-270.44,Shopping
2025-02-20,United Airlines,-794.4,Travel
2025-02-22,eBay,-114.81,Shopping
2025-02-22,AMC Theaters,-73.29,Entertainment
2025-02-24,Dave & Buster's,-112.6,Entertainment
2025-02-24,Lululemon,-144.35,Fitness
2025-02-24,Wealthfront,-1899.59,Investments
2025-02-26,Netflix,-23.18,Entertainment
2025-02-26,Car Repair,-44.67,Transportation
2025-02-26,Delta Airlines,-527.59,Travel
2025-02-27,Best Buy,-167.48,Shopping
2025-02-27,Medium,-11.09,Subscriptions
2025-02-28,Marshalls,-164.92,Shopping
2025-02-28,Merrill Lynch,-672.32,Investments
2025-03-01,Steam,-23.26,Entertainment
2025-03-02,Kroger,-35.7,Groceries
2025-03-02,Nike,-147.35,Fitness
2025-03-02,United Airlines,-255.64,Travel
2025-03-03,Peloton,-104.43,Fitness
2025-03-04,Sephora,-270.99,Shopping
2025-03-04,Mortgage,-2440.57,Housing
2025-03-05,Sephora,-40.7,Shopping
2025-03-06,Taxi Service,-131.41,Transportation
2025-03-06,Home Insurance,-2214.85,Housing
2025-03-06,Airbnb,-726.93,Travel
2025-03-08,Trader Joe's,-136.42,Groceries
2025-03-09,Nordstrom,-35.44,Shopping
2025-03-09,Old Navy,-90.7,Shopping
2025-03-09,Gap,-250.97,Shopping
2025-03-09,Mutual Fund,-853.46,Investments
2025-03-09,Fidelity,-1408.58,Investments
2025-03-09,Merrill Lynch,-652.33,Investments
2025-03-10,Apple Store,-148.41,Shopping
2025-03-11,Expedia,-931.38,Travel
2025-03-12,Travel Insurance,-1435.11,Travel
2025-03-13,AMC Theaters,-38.82,Entertainment
2025-03-16,Applebee's,-66.09,Dining
2025-03-17,In-N-Out Burger,-69.33,Dining
2025-03-17,Southwest Airlines,-781.99,Travel
2025-03-18,Marshalls,-25.39,Shopping
2025-03-19,Marriott,-108.12,Travel
