date,description,amount,category
2024-06-17,Store Sales,1213,Income
2024-06-18,Store Sales,1179,Income
2024-06-18,Store Sales,458,Income
2024-06-18,Store Sales,1269,Income
2024-06-19,Store Sales,504,Income
2024-06-19,Store Sales,1396,Income
2024-06-19,Store Sales,747,Income
2024-06-20,Store Sales,1009,Income
2024-06-20,Store Sales,759,Income
2024-06-20,Store Sales,1198,Income
2024-06-21,Store Sales,1360,Income
2024-06-21,Store Sales,1008,Income
2024-06-21,Store Sales,799,Income
2024-06-22,Store Sales,828,Income
2024-06-22,Store Sales,1310,Income
2024-06-22,Store Sales,744,Income
2024-06-22,Store Sales,864,Income
2024-06-23,Store Sales,684,Income
2024-06-23,Store Sales,1458,Income
2024-06-23,Store Sales,1673,Income
2024-06-23,Store Sales,716,Income
2024-06-24,Store Sales,1357,Income
2024-06-24,Store Sales,1000,Income
2024-06-24,Store Sales,883,Income
2024-06-25,Store Sales,1166,Income
2024-06-25,Store Sales,570,Income
2024-06-25,Store Sales,1394,Income
2024-06-26,Store Sales,963,Income
2024-06-26,Store Sales,939,Income
2024-06-26,Store Sales,907,Income
2024-06-26,Special Promotion Sales,3586,Income
2024-06-27,Store Sales,1392,Income
2024-06-27,Store Sales,536,Income
2024-06-27,Store Sales,915,Income
2024-06-27,Special Promotion Sales,1536,Income
2024-06-28,Store Sales,698,Income
2024-06-28,Store Sales,729,Income
2024-06-28,Store Sales,418,Income
2024-06-29,Store Sales,848,Income
2024-06-29,Store Sales,1542,Income
2024-06-29,Store Sales,605,Income
2024-06-29,Store Sales,1613,Income
2024-06-30,Store Sales,480,Income
2024-06-30,Store Sales,558,Income
2024-06-30,Store Sales,1553,Income
2024-06-30,Store Sales,1815,Income
2024-07-01,Store Sales,778,Income
2024-07-01,Store Sales,792,Income
2024-07-01,Store Sales,469,Income
2024-07-02,Store Sales,544,Income
2024-07-02,Store Sales,991,Income
2024-07-02,Store Sales,663,Income
2024-07-03,Store Sales,1350,Income
2024-07-03,Store Sales,752,Income
2024-07-03,Store Sales,1030,Income
2024-07-04,Store Sales,810,Income
2024-07-04,Store Sales,627,Income
2024-07-04,Store Sales,910,Income
2024-07-05,Store Sales,638,Income
2024-07-05,Store Sales,432,Income
2024-07-05,Store Sales,834,Income
2024-07-06,Store Sales,1452,Income
2024-07-06,Store Sales,1790,Income
2024-07-06,Store Sales,508,Income
2024-07-06,Store Sales,1536,Income
2024-07-07,Store Sales,725,Income
2024-07-07,Store Sales,486,Income
2024-07-07,Store Sales,973,Income
2024-07-07,Store Sales,1389,Income
2024-07-07,Special Promotion Sales,2216,Income
2024-07-08,Store Sales,642,Income
2024-07-08,Store Sales,460,Income
2024-07-08,Store Sales,1160,Income
2024-07-09,Store Sales,601,Income
2024-07-09,Store Sales,1156,Income
2024-07-09,Store Sales,718,Income
2024-07-10,Store Sales,607,Income
2024-07-10,Store Sales,1329,Income
2024-07-10,Store Sales,418,Income
2024-07-10,Special Promotion Sales,3970,Income
2024-07-11,Store Sales,829,Income
2024-07-11,Store Sales,831,Income
2024-07-11,Store Sales,1176,Income
2024-07-12,Store Sales,1054,Income
2024-07-12,Store Sales,1329,Income
2024-07-12,Store Sales,709,Income
2024-07-13,Store Sales,784,Income
2024-07-13,Store Sales,1057,Income
2024-07-13,Store Sales,1393,Income
2024-07-13,Store Sales,666,Income
2024-07-14,Store Sales,1450,Income
2024-07-14,Store Sales,1506,Income
2024-07-14,Store Sales,1170,Income
2024-07-14,Store Sales,1652,Income
2024-07-15,Store Sales,1232,Income
2024-07-15,Store Sales,1130,Income
2024-07-15,Store Sales,420,Income
2024-07-15,Special Promotion Sales,1276,Income
2024-07-16,Store Sales,920,Income
2024-07-16,Store Sales,1213,Income
2024-07-16,Store Sales,702,Income
2024-07-17,Store Sales,1347,Income
2024-07-17,Store Sales,1196,Income
2024-07-17,Store Sales,1207,Income
2024-07-18,Store Sales,657,Income
2024-07-18,Store Sales,1429,Income
2024-07-18,Store Sales,1028,Income
2024-07-19,Store Sales,538,Income
2024-07-19,Store Sales,866,Income
2024-07-19,Store Sales,1287,Income
2024-07-20,Store Sales,911,Income
2024-07-20,Store Sales,1037,Income
2024-07-20,Store Sales,1074,Income
2024-07-20,Store Sales,1435,Income
2024-07-21,Store Sales,1262,Income
2024-07-21,Store Sales,1653,Income
2024-07-21,Store Sales,884,Income
2024-07-21,Store Sales,1744,Income
2024-07-22,Store Sales,726,Income
2024-07-22,Store Sales,1406,Income
2024-07-22,Store Sales,567,Income
2024-07-23,Store Sales,613,Income
2024-07-23,Store Sales,625,Income
2024-07-23,Store Sales,686,Income
2024-07-24,Store Sales,1262,Income
2024-07-24,Store Sales,1422,Income
2024-07-24,Store Sales,1293,Income
2024-07-25,Store Sales,382,Income
2024-07-25,Store Sales,1227,Income
2024-07-25,Store Sales,1266,Income
2024-07-26,Store Sales,1110,Income
2024-07-26,Store Sales,464,Income
2024-07-26,Store Sales,1221,Income
2024-07-27,Store Sales,1857,Income
2024-07-27,Store Sales,1779,Income
2024-07-27,Store Sales,1441,Income
2024-07-27,Store Sales,1567,Income
2024-07-28,Store Sales,1455,Income
2024-07-28,Store Sales,1263,Income
2024-07-28,Store Sales,783,Income
2024-07-28,Store Sales,1516,Income
2024-07-29,Store Sales,876,Income
2024-07-29,Store Sales,1260,Income
2024-07-29,Store Sales,740,Income
2024-07-30,Store Sales,981,Income
2024-07-30,Store Sales,1438,Income
2024-07-30,Store Sales,1350,Income
2024-07-31,Store Sales,1368,Income
2024-07-31,Store Sales,1248,Income
2024-07-31,Store Sales,1020,Income
2024-08-01,Store Sales,454,Income
2024-08-01,Store Sales,932,Income
2024-08-01,Store Sales,884,Income
2024-08-01,Store Sales,1260,Income
2024-08-02,Store Sales,760,Income
2024-08-02,Store Sales,421,Income
2024-08-02,Store Sales,707,Income
2024-08-02,Store Sales,1640,Income
2024-08-03,Store Sales,718,Income
2024-08-03,Store Sales,602,Income
2024-08-03,Store Sales,666,Income
2024-08-03,Store Sales,573,Income
2024-08-03,Store Sales,1055,Income
2024-08-04,Store Sales,851,Income
2024-08-04,Store Sales,1896,Income
2024-08-04,Store Sales,1173,Income
2024-08-04,Store Sales,1193,Income
2024-08-04,Store Sales,1301,Income
2024-08-05,Store Sales,1192,Income
2024-08-05,Store Sales,992,Income
2024-08-05,Store Sales,1398,Income
2024-08-05,Store Sales,904,Income
2024-08-06,Store Sales,1267,Income
2024-08-06,Store Sales,467,Income
2024-08-06,Store Sales,1107,Income
2024-08-06,Store Sales,1124,Income
2024-08-07,Store Sales,718,Income
2024-08-07,Store Sales,1425,Income
2024-08-07,Store Sales,1292,Income
2024-08-07,Store Sales,854,Income
2024-08-08,Store Sales,1411,Income
2024-08-08,Store Sales,1358,Income
2024-08-08,Store Sales,424,Income
2024-08-08,Store Sales,1468,Income
2024-08-09,Store Sales,764,Income
2024-08-09,Store Sales,1076,Income
2024-08-09,Store Sales,1071,Income
2024-08-09,Store Sales,1561,Income
2024-08-10,Store Sales,722,Income
2024-08-10,Store Sales,1237,Income
2024-08-10,Store Sales,1758,Income
2024-08-10,Store Sales,1625,Income
2024-08-10,Store Sales,2005,Income
2024-08-11,Store Sales,988,Income
2024-08-11,Store Sales,1204,Income
2024-08-11,Store Sales,2014,Income
2024-08-11,Store Sales,1274,Income
2024-08-11,Store Sales,1397,Income
2024-08-12,Store Sales,624,Income
2024-08-12,Store Sales,1373,Income
2024-08-12,Store Sales,1439,Income
2024-08-12,Store Sales,961,Income
2024-08-13,Store Sales,680,Income
2024-08-13,Store Sales,653,Income
2024-08-13,Store Sales,718,Income
2024-08-13,Store Sales,655,Income
2024-08-14,Store Sales,949,Income
2024-08-14,Store Sales,1097,Income
2024-08-14,Store Sales,1612,Income
2024-08-14,Store Sales,1519,Income
2024-08-15,Store Sales,1388,Income
2024-08-15,Store Sales,1262,Income
2024-08-15,Store Sales,1461,Income
2024-08-15,Store Sales,1275,Income
2024-08-16,Store Sales,733,Income
2024-08-16,Store Sales,1551,Income
2024-08-16,Store Sales,708,Income
2024-08-16,Store Sales,1576,Income
2024-08-17,Store Sales,1013,Income
2024-08-17,Store Sales,789,Income
2024-08-17,Store Sales,2047,Income
2024-08-17,Store Sales,1037,Income
2024-08-17,Store Sales,1687,Income
2024-08-18,Store Sales,1466,Income
2024-08-18,Store Sales,1172,Income
2024-08-18,Store Sales,769,Income
2024-08-18,Store Sales,900,Income
2024-08-18,Store Sales,1277,Income
2024-08-19,Store Sales,1321,Income
2024-08-19,Store Sales,656,Income
2024-08-19,Store Sales,907,Income
2024-08-19,Store Sales,693,Income
2024-08-20,Store Sales,981,Income
2024-08-20,Store Sales,436,Income
2024-08-20,Store Sales,925,Income
2024-08-20,Store Sales,634,Income
2024-08-21,Store Sales,1422,Income
2024-08-21,Store Sales,536,Income
2024-08-21,Store Sales,1587,Income
2024-08-21,Store Sales,821,Income
2024-08-22,Store Sales,522,Income
2024-08-22,Store Sales,1176,Income
2024-08-22,Store Sales,757,Income
2024-08-22,Store Sales,1520,Income
2024-08-23,Store Sales,954,Income
2024-08-23,Store Sales,513,Income
2024-08-23,Store Sales,960,Income
2024-08-23,Store Sales,1554,Income
2024-08-24,Store Sales,1132,Income
2024-08-24,Store Sales,968,Income
2024-08-24,Store Sales,1838,Income
2024-08-24,Store Sales,598,Income
2024-08-24,Store Sales,1401,Income
2024-08-25,Store Sales,948,Income
2024-08-25,Store Sales,1501,Income
2024-08-25,Store Sales,1761,Income
2024-08-25,Store Sales,587,Income
2024-08-25,Store Sales,1816,Income
2024-08-26,Store Sales,1657,Income
2024-08-26,Store Sales,1540,Income
2024-08-26,Store Sales,614,Income
2024-08-26,Store Sales,806,Income
2024-08-27,Store Sales,873,Income
2024-08-27,Store Sales,1437,Income
2024-08-27,Store Sales,660,Income
2024-08-27,Store Sales,1432,Income
2024-08-28,Store Sales,1355,Income
2024-08-28,Store Sales,1463,Income
2024-08-28,Store Sales,1344,Income
2024-08-28,Store Sales,1237,Income
2024-08-29,Store Sales,439,Income
2024-08-29,Store Sales,445,Income
2024-08-29,Store Sales,529,Income
2024-08-29,Store Sales,1271,Income
2024-08-29,Special Promotion Sales,2616,Income
2024-08-30,Store Sales,586,Income
2024-08-30,Store Sales,1600,Income
2024-08-30,Store Sales,1260,Income
2024-08-30,Store Sales,1034,Income
2024-08-31,Store Sales,1778,Income
2024-08-31,Store Sales,1354,Income
2024-08-31,Store Sales,1516,Income
2024-08-31,Store Sales,1599,Income
2024-08-31,Store Sales,993,Income
2024-09-01,Store Sales,804,Income
2024-09-01,Store Sales,1258,Income
2024-09-01,Store Sales,1528,Income
2024-09-02,Store Sales,574,Income
2024-09-02,Store Sales,362,Income
2024-09-02,Store Sales,622,Income
2024-09-03,Store Sales,1158,Income
2024-09-03,Store Sales,1193,Income
2024-09-03,Store Sales,387,Income
2024-09-04,Store Sales,870,Income
2024-09-04,Store Sales,1058,Income
2024-09-04,Store Sales,1130,Income
2024-09-05,Store Sales,614,Income
2024-09-05,Store Sales,509,Income
2024-09-05,Store Sales,448,Income
2024-09-06,Store Sales,1004,Income
2024-09-06,Store Sales,547,Income
2024-09-06,Store Sales,981,Income
2024-09-06,Special Promotion Sales,2213,Income
2024-09-07,Store Sales,1188,Income
2024-09-07,Store Sales,396,Income
2024-09-07,Store Sales,1259,Income
2024-09-08,Store Sales,893,Income
2024-09-08,Store Sales,1073,Income
2024-09-08,Store Sales,712,Income
2024-09-09,Store Sales,480,Income
2024-09-09,Store Sales,1141,Income
2024-09-09,Store Sales,535,Income
2024-09-10,Store Sales,607,Income
2024-09-10,Store Sales,1142,Income
2024-09-10,Store Sales,811,Income
2024-09-11,Store Sales,793,Income
2024-09-11,Store Sales,968,Income
2024-09-11,Store Sales,441,Income
2024-09-12,Store Sales,831,Income
2024-09-12,Store Sales,752,Income
2024-09-12,Store Sales,628,Income
2024-09-12,Special Promotion Sales,3080,Income
2024-09-13,Store Sales,738,Income
2024-09-13,Store Sales,519,Income
2024-09-13,Store Sales,808,Income
2024-09-14,Store Sales,556,Income
2024-09-14,Store Sales,414,Income
2024-09-14,Store Sales,605,Income
2024-09-15,Store Sales,1443,Income
2024-09-15,Store Sales,516,Income
2024-09-15,Store Sales,1309,Income
2024-09-16,Store Sales,747,Income
2024-09-16,Store Sales,883,Income
2024-09-16,Store Sales,1106,Income
2024-09-17,Store Sales,716,Income
2024-09-17,Store Sales,670,Income
2024-09-17,Store Sales,768,Income
2024-09-18,Store Sales,324,Income
2024-09-18,Store Sales,1034,Income
2024-09-18,Store Sales,887,Income
2024-09-19,Store Sales,1055,Income
2024-09-19,Store Sales,569,Income
2024-09-19,Store Sales,877,Income
2024-09-20,Store Sales,1159,Income
2024-09-20,Store Sales,854,Income
2024-09-20,Store Sales,1115,Income
2024-09-21,Store Sales,950,Income
2024-09-21,Store Sales,413,Income
2024-09-21,Store Sales,921,Income
2024-09-22,Store Sales,1448,Income
2024-09-22,Store Sales,439,Income
2024-09-22,Store Sales,1318,Income
2024-09-23,Store Sales,488,Income
2024-09-23,Store Sales,642,Income
2024-09-23,Store Sales,444,Income
2024-09-24,Store Sales,793,Income
2024-09-24,Store Sales,343,Income
2024-09-24,Store Sales,1167,Income
2024-09-24,Special Promotion Sales,3025,Income
2024-09-25,Store Sales,321,Income
2024-09-25,Store Sales,667,Income
2024-09-25,Store Sales,883,Income
2024-09-26,Store Sales,530,Income
2024-09-26,Store Sales,1172,Income
2024-09-26,Store Sales,396,Income
2024-09-27,Store Sales,1011,Income
2024-09-27,Store Sales,730,Income
2024-09-27,Store Sales,1107,Income
2024-09-28,Store Sales,512,Income
2024-09-28,Store Sales,800,Income
2024-09-28,Store Sales,1073,Income
2024-09-29,Store Sales,1446,Income
2024-09-29,Store Sales,1500,Income
2024-09-29,Store Sales,618,Income
2024-09-30,Store Sales,1110,Income
2024-09-30,Store Sales,563,Income
2024-09-30,Store Sales,935,Income
2024-09-30,Special Promotion Sales,2948,Income
2024-10-01,Store Sales,1076,Income
2024-10-01,Store Sales,935,Income
2024-10-01,Store Sales,800,Income
2024-10-02,Store Sales,320,Income
2024-10-02,Store Sales,692,Income
2024-10-02,Store Sales,831,Income
2024-10-03,Store Sales,646,Income
2024-10-03,Store Sales,783,Income
2024-10-03,Store Sales,417,Income
2024-10-04,Store Sales,917,Income
2024-10-04,Store Sales,428,Income
2024-10-04,Store Sales,866,Income
2024-10-05,Store Sales,704,Income
2024-10-05,Store Sales,543,Income
2024-10-05,Store Sales,625,Income
2024-10-06,Store Sales,1040,Income
2024-10-06,Store Sales,1387,Income
2024-10-06,Store Sales,672,Income
2024-10-07,Store Sales,723,Income
2024-10-07,Store Sales,1142,Income
2024-10-07,Store Sales,687,Income
2024-10-08,Store Sales,420,Income
2024-10-08,Store Sales,328,Income
2024-10-08,Store Sales,520,Income
2024-10-09,Store Sales,1173,Income
2024-10-09,Store Sales,844,Income
2024-10-09,Store Sales,533,Income
2024-10-10,Store Sales,811,Income
2024-10-10,Store Sales,1109,Income
2024-10-10,Store Sales,1021,Income
2024-10-11,Store Sales,339,Income
2024-10-11,Store Sales,625,Income
2024-10-11,Store Sales,363,Income
2024-10-12,Store Sales,1472,Income
2024-10-12,Store Sales,1370,Income
2024-10-12,Store Sales,577,Income
2024-10-13,Store Sales,1011,Income
2024-10-13,Store Sales,1220,Income
2024-10-13,Store Sales,478,Income
2024-10-14,Store Sales,778,Income
2024-10-14,Store Sales,969,Income
2024-10-14,Store Sales,906,Income
2024-10-15,Store Sales,1031,Income
2024-10-15,Store Sales,674,Income
2024-10-15,Store Sales,754,Income
2024-10-15,Special Promotion Sales,3631,Income
2024-10-16,Store Sales,1141,Income
2024-10-16,Store Sales,887,Income
2024-10-16,Store Sales,1198,Income
2024-10-17,Store Sales,350,Income
2024-10-17,Store Sales,684,Income
2024-10-17,Store Sales,1026,Income
2024-10-18,Store Sales,1114,Income
2024-10-18,Store Sales,813,Income
2024-10-18,Store Sales,335,Income
2024-10-19,Store Sales,1534,Income
2024-10-19,Store Sales,1019,Income
2024-10-19,Store Sales,915,Income
2024-10-20,Store Sales,1105,Income
2024-10-20,Store Sales,977,Income
2024-10-20,Store Sales,1140,Income
2024-10-21,Store Sales,440,Income
2024-10-21,Store Sales,399,Income
2024-10-21,Store Sales,950,Income
2024-10-22,Store Sales,924,Income
2024-10-22,Store Sales,862,Income
2024-10-22,Store Sales,433,Income
2024-10-23,Store Sales,1031,Income
2024-10-23,Store Sales,851,Income
2024-10-23,Store Sales,418,Income
2024-10-24,Store Sales,759,Income
2024-10-24,Store Sales,956,Income
2024-10-24,Store Sales,454,Income
2024-10-25,Store Sales,964,Income
2024-10-25,Store Sales,938,Income
2024-10-25,Store Sales,933,Income
2024-10-26,Store Sales,985,Income
2024-10-26,Store Sales,1211,Income
2024-10-26,Store Sales,906,Income
2024-10-27,Store Sales,1142,Income
2024-10-27,Store Sales,1348,Income
2024-10-27,Store Sales,1406,Income
2024-10-28,Store Sales,1055,Income
2024-10-28,Store Sales,950,Income
2024-10-28,Store Sales,445,Income
2024-10-29,Store Sales,545,Income
2024-10-29,Store Sales,564,Income
2024-10-29,Store Sales,885,Income
2024-10-30,Store Sales,458,Income
2024-10-30,Store Sales,524,Income
2024-10-30,Store Sales,761,Income
2024-10-31,Store Sales,696,Income
2024-10-31,Store Sales,328,Income
2024-10-31,Store Sales,407,Income
2024-11-01,Store Sales,1114,Income
2024-11-01,Store Sales,2136,Income
2024-11-01,Store Sales,1387,Income
2024-11-01,Store Sales,1040,Income
2024-11-01,Store Sales,1056,Income
2024-11-02,Store Sales,2117,Income
2024-11-02,Store Sales,2281,Income
2024-11-02,Store Sales,2377,Income
2024-11-02,Store Sales,1371,Income
2024-11-02,Store Sales,1722,Income
2024-11-02,Store Sales,1836,Income
2024-11-03,Store Sales,2187,Income
2024-11-03,Store Sales,1516,Income
2024-11-03,Store Sales,2318,Income
2024-11-03,Store Sales,2515,Income
2024-11-03,Store Sales,2035,Income
2024-11-03,Store Sales,1544,Income
2024-11-04,Store Sales,1396,Income
2024-11-04,Store Sales,923,Income
2024-11-04,Store Sales,693,Income
2024-11-04,Store Sales,1301,Income
2024-11-04,Store Sales,1270,Income
2024-11-05,Store Sales,741,Income
2024-11-05,Store Sales,1504,Income
2024-11-05,Store Sales,1026,Income
2024-11-05,Store Sales,1182,Income
2024-11-05,Store Sales,1000,Income
2024-11-06,Store Sales,594,Income
2024-11-06,Store Sales,792,Income
2024-11-06,Store Sales,1503,Income
2024-11-06,Store Sales,747,Income
2024-11-06,Store Sales,1535,Income
2024-11-07,Store Sales,2062,Income
2024-11-07,Store Sales,736,Income
2024-11-07,Store Sales,592,Income
2024-11-07,Store Sales,2023,Income
2024-11-07,Store Sales,1571,Income
2024-11-08,Store Sales,1179,Income
